,Date,Tweet Id,Text,Username
72,2021-02-13 03:49:41+00:00,1360435953022681088,"#JillValentine #JillBiden #JoeBiden #JoeBidenIsNotMyPresident #PresidentTrump 
Yup... Jill Biden is getting ready for her first White House Valentine's Day with her husband. 

The scuttlebutt is she even washed her hair with Johnson &amp; Johnson's Baby Shampoo to get him in the mood https://t.co/rgITLW8Pql",Bawbster1
73,2021-02-13 03:46:29+00:00,1360435146281918465,The Real Joe Biden https://t.co/z96gXh0hX3 #JoeBiden #SocialIssues via @jakepalmieri,vrgnt123
74,2021-02-13 03:45:41+00:00,1360434944808546307,Grandma asking who is our President @POTUS @DrBiden @VP @KamalaHarris #JoeBiden #Biden https://t.co/ogmXYlDxl4,Nattie_OT7
75,2021-02-13 03:42:47+00:00,1360434216379555842,"The US government has appealed a UK judge’s ruling against the extradition of #JulianAssange. The appeal made clear that #JoeBiden intends to have Assange stand trial on espionage. //  #wikileaks #FreeJulianAssange
#cypherpunk 
https://t.co/op4wRtyyp5",HayatOutahar
76,2021-02-13 03:42:13+00:00,1360434074716889091,"#TJDucklo #aleximccammond 
#JoeBiden lied once again...let’s see you fire him like you told the country you would.",NewsNecessarily
77,2021-02-13 03:40:00+00:00,1360433514760597505,"Una petición que nos ha llegado al alma, esperemos que toque algún corazón... #EEUU #Inmigración #JoeBiden https://t.co/8spJ9eGv8C",AleteiaES
78,2021-02-13 03:39:33+00:00,1360433402940325892,"We are losting our future.
More news what happened in last 12hours are left. @UN @POTUS  @RapporteurUn @BBCWorld @KenRoth @samanthabrett
#WhatIsHappeningInMyanmar 
#Milkteaallience 
#JoeBiden 
#SaveMyanmar https://t.co/MZSlI51in5",BoKiNiKa3
79,2021-02-13 03:39:06+00:00,1360433290549727233,#SaveMyanmar #Democracy #Wewantjustice #mrpresident #JoeBiden #USEmbassy https://t.co/yrPLaqyB5B,M22056815
80,2021-02-13 03:36:11+00:00,1360432554130747392,"Joe and Jill went up the hill
To fetch a pail of water
Joe fell down and broke his crown And Jill came tumbling after!
Up Joe got, and home did trot
As fast as he could caper
He went to bed to mend his head With vinegar and brown paper!
#FridayVibes 
#JoeBiden #JillBiden",SunshineLeo82
81,2021-02-13 03:34:23+00:00,1360432103997931521,"@russell_nm @ezralevant lol... so who is playing the role of #joebiden 
""come on man ""as serious as this is its a funny as fuch.
movie #castlerock",23Danibell
82,2021-02-13 03:33:58+00:00,1360431998830075909,"Fuck Fauci!!!
#COVID19 #fauci #coronavirus #JoeBiden #CDC #WHO",laverty_rick
83,2021-02-13 03:33:56+00:00,1360431990743453696,"Politico gets it wrong again: the #rightwing #Republican #USChamberOfCommerce is embracing #NeeraTanden &amp; #JoeBiden precisely because they're right-wing #Republicans just like the Chamber &amp; were always committed to its #corporate #WallStreet agenda... 

https://t.co/PPqu3KYKkE",paulinepark
